Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
250,0.059999,,2.0,None,GUDB_18,GUDB_sitting,hamilton2002
250,0.068001,,2.0,None,GUDB_18,GUDB_maths,hamilton2002
250,0.097999,,2.0,None,GUDB_18,GUDB_walking,hamilton2002
250,0.10303,,2.0,None,GUDB_18,GUDB_hand_bike,hamilton2002
250,0.082001,,2.0,None,GUDB_18,GUDB_jogging,hamilton2002
250,0.070001,,2.0,None,GUDB_19,GUDB_sitting,hamilton2002
250,0.089001,,2.0,None,GUDB_19,GUDB_maths,hamilton2002
250,0.109999,,2.0,None,GUDB_19,GUDB_walking,hamilton2002
250,0.118003,,2.0,None,GUDB_19,GUDB_hand_bike,hamilton2002
250,0.100999,,2.0,None,GUDB_19,GUDB_jogging,hamilton2002
250,0.066002,,2.0,None,GUDB_20,GUDB_sitting,hamilton2002
250,0.106997,,2.0,None,GUDB_20,GUDB_maths,hamilton2002
250,0.141008,,2.0,None,GUDB_20,GUDB_walking,hamilton2002
250,0.163,,2.0,None,GUDB_20,GUDB_hand_bike,hamilton2002
250,0.084999,,2.0,None,GUDB_20,GUDB_jogging,hamilton2002
250,0.088001,,2.0,None,GUDB_21,GUDB_sitting,hamilton2002
250,0.083003,,2.0,None,GUDB_21,GUDB_maths,hamilton2002
250,0.088002,,2.0,None,GUDB_21,GUDB_walking,hamilton2002
250,0.085001,,2.0,None,GUDB_21,GUDB_hand_bike,hamilton2002
250,0.094001,,2.0,None,GUDB_21,GUDB_jogging,hamilton2002
250,0.069998,,2.0,None,GUDB_22,GUDB_sitting,hamilton2002
250,0.134001,,2.0,None,GUDB_22,GUDB_maths,hamilton2002
250,0.184,,2.0,None,GUDB_22,GUDB_walking,hamilton2002
250,0.098997,,2.0,None,GUDB_22,GUDB_hand_bike,hamilton2002
250,0.091,,2.0,None,GUDB_22,GUDB_jogging,hamilton2002
250,0.067999,,2.0,None,GUDB_23,GUDB_sitting,hamilton2002
250,0.079026,,2.0,None,GUDB_23,GUDB_maths,hamilton2002
250,0.105,,2.0,None,GUDB_23,GUDB_walking,hamilton2002
250,0.092999,,2.0,None,GUDB_23,GUDB_hand_bike,hamilton2002
250,0.141996,,2.0,None,GUDB_23,GUDB_jogging,hamilton2002
250,0.073972,,2.0,None,GUDB_24,GUDB_sitting,hamilton2002
250,0.154001,,2.0,None,GUDB_24,GUDB_maths,hamilton2002
250,0.150999,,2.0,None,GUDB_24,GUDB_walking,hamilton2002
250,0.102002,,2.0,None,GUDB_24,GUDB_hand_bike,hamilton2002
250,0.095998,,2.0,None,GUDB_24,GUDB_jogging,hamilton2002
360,1.870014,0.061558784783463674,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,hamilton2002
360,2.526509,0.11476489890221107,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,hamilton2002
360,2.188,0.013630647731318214,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,hamilton2002
360,1.956003,0.07717902836432408,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,hamilton2002
360,2.074998,0.05096996496520495,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,hamilton2002
360,2.390997,0.16390304344782133,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,hamilton2002
360,1.891,0.08261098930794916,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,hamilton2002
360,1.502033,0.018924473073580278,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,hamilton2002
360,2.217001,0.23452020068381854,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,hamilton2002
360,0.734989,0.18837589294496337,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,hamilton2002
360,1.867001,0.023648962056740292,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,hamilton2002
360,0.598966,0.021194621442495013,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,hamilton2002
360,2.07904,0.021567541517234126,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,hamilton2002
360,0.756999,0.01684371632299864,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,hamilton2002
360,1.760001,0.0793889667058045,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,hamilton2002
360,0.515002,0.040857945386162574,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,hamilton2002
360,2.094514,0.04516020897824453,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,hamilton2002
360,0.661032,0.03837766975519507,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,hamilton2002
360,2.405992,0.023956324781954117,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,hamilton2002
360,0.73,0.03478747094482871,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,hamilton2002
360,1.85396,0.0996505423518636,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,hamilton2002
360,0.652961,0.07263643865599183,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,hamilton2002
360,1.981962,0.10396176795658818,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,hamilton2002
360,0.568996,0.033344139435691776,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,hamilton2002
360,2.306003,0.1274058623576381,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,hamilton2002
360,0.724,0.09745171900523644,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,hamilton2002
360,1.919,0.008957110242928938,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,hamilton2002
360,1.692999,0.06565721706971606,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,hamilton2002
360,1.748,0.0741413264831988,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,hamilton2002
360,0.632002,0.04210042099714339,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,hamilton2002
360,2.259002,0.016047868046509088,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,hamilton2002
360,0.735003,0.016859278706259757,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,hamilton2002
360,1.991004,0.14264016870871576,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,hamilton2002
360,0.579,0.11670820860686022,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,hamilton2002
360,1.813966,0.04634968798151246,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,hamilton2002
360,0.625014,0.041238372559619645,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,hamilton2002
360,1.841021,0.05112902531876752,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,hamilton2002
360,2.140001,0.13306495631734205,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,hamilton2002
360,1.990999,0.08000783131052168,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,hamilton2002
360,1.867035,0.04908687268527651,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,hamilton2002
360,2.048002,0.059812998868785175,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,hamilton2002
360,1.942788,2.9704210302254452,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,hamilton2002
360,2.625002,0.06195497345198664,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,hamilton2002
360,2.047477,0.051042740647061595,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,hamilton2002
360,2.085998,0.0885064705142201,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,hamilton2002
360,1.888,0.030010605770806942,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,hamilton2002
360,1.437002,0.051540688033587176,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,hamilton2002
360,2.020002,0.055669716948439876,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,hamilton2002
360,1.971001,0.05633533623353609,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,hamilton2002
360,2.058038,0.022117989789711898,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,hamilton2002
360,3.072001,0.05598216892649689,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,hamilton2002
360,1.771984,0.1148981741885617,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,hamilton2002
360,0.618012,0.09854639509232412,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,hamilton2002
360,2.144966,0.06691499848353816,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,hamilton2002
360,0.688024,0.06887984018534704,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,hamilton2002
360,2.017001,0.03641387354064643,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,hamilton2002
360,0.694034,0.02382590320644923,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,hamilton2002
360,1.884002,0.08430073509220601,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,hamilton2002
360,0.759002,0.0627764029329131,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,hamilton2002
360,1.863028,0.06057069345042088,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,hamilton2002
360,0.621028,0.05990798851996773,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,hamilton2002
360,1.844991,0.07036659959852325,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,hamilton2002
360,0.58796,0.06045503273752208,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,hamilton2002
360,1.811011,0.04699603914526293,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,hamilton2002
360,0.567009,0.04206858287429075,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,hamilton2002
360,1.651036,0.05921239452874041,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,hamilton2002
360,0.684036,0.053484826913757805,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,hamilton2002
360,1.631034,0.041514834704669656,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,hamilton2002
360,0.520003,0.040174308447855876,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,hamilton2002
360,1.741036,0.03820104850303643,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,hamilton2002
360,0.540047,0.0276300584373715,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,hamilton2002
128,4.913999,0.07491458310862355,120.0,None,MIT-Normal_00,MIT-Normal,hamilton2002
128,3.587002,0.30460967330089617,120.0,None,MIT-Normal_01,MIT-Normal,hamilton2002
128,4.397001,0.10148615387478319,120.0,None,MIT-Normal_02,MIT-Normal,hamilton2002
128,3.604033,0.37144906905831354,120.0,None,MIT-Normal_03,MIT-Normal,hamilton2002
128,5.206044,0.058378517281060985,120.0,None,MIT-Normal_04,MIT-Normal,hamilton2002
128,6.467998,0.165402286504541,120.0,None,MIT-Normal_05,MIT-Normal,hamilton2002
128,4.453993,0.10097618269721434,120.0,None,MIT-Normal_06,MIT-Normal,hamilton2002
128,5.913998,0.15828586216539467,120.0,None,MIT-Normal_07,MIT-Normal,hamilton2002
128,7.214036,0.11510647401298017,120.0,None,MIT-Normal_08,MIT-Normal,hamilton2002
128,4.099999,0.38391489398945755,120.0,None,MIT-Normal_09,MIT-Normal,hamilton2002
128,5.512191,0.0848591320415896,120.0,None,MIT-Normal_10,MIT-Normal,hamilton2002
128,5.587001,0.056024078647686215,120.0,None,MIT-Normal_11,MIT-Normal,hamilton2002
128,5.718069,0.2210928786083038,120.0,None,MIT-Normal_12,MIT-Normal,hamilton2002
128,5.675004,0.21606017516686646,120.0,None,MIT-Normal_13,MIT-Normal,hamilton2002
128,3.889037,0.11774926182489681,120.0,None,MIT-Normal_14,MIT-Normal,hamilton2002
128,4.910036,0.08098477452145655,120.0,None,MIT-Normal_15,MIT-Normal,hamilton2002
128,4.999958,0.10583900635370615,120.0,None,MIT-Normal_16,MIT-Normal,hamilton2002
128,5.078,0.3291229954093631,120.0,None,MIT-Normal_17,MIT-Normal,hamilton2002
500,0.014001,0.6503843412333593,0.16666666666666666,None,LUDB_01,LUDB,hamilton2002
500,0.013,0.013542765488968265,0.16666666666666666,None,LUDB_02,LUDB,hamilton2002
500,0.010965,0.0726867067072733,0.16666666666666666,None,LUDB_03,LUDB,hamilton2002
500,0.013988,0.03985004048217411,0.16666666666666666,None,LUDB_04,LUDB,hamilton2002
500,0.012002,0.5168178963616006,0.16666666666666666,None,LUDB_05,LUDB,hamilton2002
500,0.013997,0.014358382898834674,0.16666666666666666,None,LUDB_06,LUDB,hamilton2002
500,0.011994,0.1946910880759581,0.16666666666666666,None,LUDB_07,LUDB,hamilton2002
500,0.016039,0.06157140567746983,0.16666666666666666,None,LUDB_08,LUDB,hamilton2002
500,0.014001,0.038854652670670634,0.16666666666666666,None,LUDB_09,LUDB,hamilton2002
500,0.012036,0.11179676783440574,0.16666666666666666,None,LUDB_10,LUDB,hamilton2002
500,0.013007,0.06998842481716175,0.16666666666666666,None,LUDB_11,LUDB,hamilton2002
500,0.012974,0.11706896620441573,0.16666666666666666,None,LUDB_12,LUDB,hamilton2002
500,0.012029,0.2265030357579585,0.16666666666666666,None,LUDB_13,LUDB,hamilton2002
500,0.012999,0.007221284534851026,0.16666666666666666,None,LUDB_14,LUDB,hamilton2002
500,0.011,0.08912638715296331,0.16666666666666666,None,LUDB_15,LUDB,hamilton2002
500,0.012994,0.3575809895310224,0.16666666666666666,None,LUDB_16,LUDB,hamilton2002
500,0.011971,0.09042887925329997,0.16666666666666666,None,LUDB_17,LUDB,hamilton2002
500,0.012971,0.37862912820512823,0.16666666666666666,None,LUDB_18,LUDB,hamilton2002
500,0.013,0.4986093106329041,0.16666666666666666,None,LUDB_19,LUDB,hamilton2002
500,0.013,0.4444753388001727,0.16666666666666666,None,LUDB_20,LUDB,hamilton2002
500,0.014,0.013062713247937197,0.16666666666666666,None,LUDB_21,LUDB,hamilton2002
500,0.012001,0.07167046135750678,0.16666666666666666,None,LUDB_22,LUDB,hamilton2002
500,0.013003,0.5023206486637989,0.16666666666666666,None,LUDB_23,LUDB,hamilton2002
500,0.016001,0.6326330321285141,0.16666666666666666,None,LUDB_24,LUDB,hamilton2002
500,0.011002,0.03930813653482603,0.16666666666666666,None,LUDB_25,LUDB,hamilton2002
500,0.014001,0.39727006788438657,0.16666666666666666,None,LUDB_26,LUDB,hamilton2002
500,0.014,0.10151291063406483,0.16666666666666666,None,LUDB_27,LUDB,hamilton2002
500,0.014999,0.5121736708383733,0.16666666666666666,None,LUDB_28,LUDB,hamilton2002
500,0.012001,0.06880063324304779,0.16666666666666666,None,LUDB_29,LUDB,hamilton2002
500,0.009958,0.03902723855961547,0.16666666666666666,None,LUDB_30,LUDB,hamilton2002
500,0.013042,0.006840275567603432,0.16666666666666666,None,LUDB_31,LUDB,hamilton2002
500,0.012028,0.15230253209970898,0.16666666666666666,None,LUDB_32,LUDB,hamilton2002
500,0.013973,0.10476070804130755,0.16666666666666666,None,LUDB_33,LUDB,hamilton2002
500,0.011003,0.3252025773353557,0.16666666666666666,None,LUDB_34,LUDB,hamilton2002
500,0.014999,0.015226739637017607,0.16666666666666666,None,LUDB_35,LUDB,hamilton2002
500,0.008998,0.46220960262990946,0.16666666666666666,None,LUDB_36,LUDB,hamilton2002
500,0.009991,0.44055360119047615,0.16666666666666666,None,LUDB_37,LUDB,hamilton2002
500,0.012006,0.025780636732202607,0.16666666666666666,None,LUDB_38,LUDB,hamilton2002
500,0.010997,0.21071343203867887,0.16666666666666666,None,LUDB_39,LUDB,hamilton2002
500,0.009002,0.42681804360060027,0.16666666666666666,None,LUDB_40,LUDB,hamilton2002
500,0.011,0.010712643931218072,0.16666666666666666,None,LUDB_41,LUDB,hamilton2002
500,0.010006,0.5111921768292895,0.16666666666666666,None,LUDB_42,LUDB,hamilton2002
500,0.01,0.017181843840043055,0.16666666666666666,None,LUDB_43,LUDB,hamilton2002
500,0.013999,0.05650211346694033,0.16666666666666666,None,LUDB_44,LUDB,hamilton2002
500,0.01,0.06104815317325209,0.16666666666666666,None,LUDB_45,LUDB,hamilton2002
500,0.011,0.12252611947612373,0.16666666666666666,None,LUDB_46,LUDB,hamilton2002
500,0.01,0.0935270812438363,0.16666666666666666,None,LUDB_47,LUDB,hamilton2002
500,0.011004,0.242575402353258,0.16666666666666666,None,LUDB_48,LUDB,hamilton2002
500,0.010034,0.08694679899982836,0.16666666666666666,None,LUDB_49,LUDB,hamilton2002
500,0.011,0.04091160242522575,0.16666666666666666,None,LUDB_50,LUDB,hamilton2002
500,0.01,0.15724798792394748,0.16666666666666666,None,LUDB_51,LUDB,hamilton2002
500,0.011,0.0882414212026253,0.16666666666666666,None,LUDB_52,LUDB,hamilton2002
500,0.012004,0.4845422489305356,0.16666666666666666,None,LUDB_53,LUDB,hamilton2002
500,0.01301,0.4947642310615541,0.16666666666666666,None,LUDB_54,LUDB,hamilton2002
500,0.012,0.06552146225249836,0.16666666666666666,None,LUDB_55,LUDB,hamilton2002
500,0.015962,0.21981833175532067,0.16666666666666666,None,LUDB_56,LUDB,hamilton2002
500,0.013998,0.3699606352319879,0.16666666666666666,None,LUDB_57,LUDB,hamilton2002
500,0.012991,0.4318398013516281,0.16666666666666666,None,LUDB_58,LUDB,hamilton2002
500,0.017027,0.5710302700523984,0.16666666666666666,None,LUDB_59,LUDB,hamilton2002
500,0.009988,0.027600910998615787,0.16666666666666666,None,LUDB_60,LUDB,hamilton2002
500,0.009999,0.410626972814511,0.16666666666666666,None,LUDB_61,LUDB,hamilton2002
500,0.015037,0.32678535162335265,0.16666666666666666,None,LUDB_62,LUDB,hamilton2002
500,0.013003,0.2487680443855585,0.16666666666666666,None,LUDB_63,LUDB,hamilton2002
500,0.013,0.24500006393307366,0.16666666666666666,None,LUDB_64,LUDB,hamilton2002
500,0.015,0.16518986359475316,0.16666666666666666,None,LUDB_65,LUDB,hamilton2002
500,0.012006,0.09037179826916128,0.16666666666666666,None,LUDB_66,LUDB,hamilton2002
500,0.013029,0.16351138126371567,0.16666666666666666,None,LUDB_67,LUDB,hamilton2002
500,0.013007,0.4649111989741398,0.16666666666666666,None,LUDB_68,LUDB,hamilton2002
500,0.014972,0.1385048388384053,0.16666666666666666,None,LUDB_69,LUDB,hamilton2002
500,0.010033,0.08271195776324149,0.16666666666666666,None,LUDB_70,LUDB,hamilton2002
500,0.014,0.24213006443374965,0.16666666666666666,None,LUDB_71,LUDB,hamilton2002
500,0.01196,0.057469561036731315,0.16666666666666666,None,LUDB_72,LUDB,hamilton2002
500,0.008999,0.05712409459338029,0.16666666666666666,None,LUDB_73,LUDB,hamilton2002
500,0.009961,0.09257907723678044,0.16666666666666666,None,LUDB_74,LUDB,hamilton2002
500,0.011004,0.47215587085720395,0.16666666666666666,None,LUDB_75,LUDB,hamilton2002
500,0.010033,0.22906115572974997,0.16666666666666666,None,LUDB_76,LUDB,hamilton2002
500,0.008994,0.04394068518849774,0.16666666666666666,None,LUDB_77,LUDB,hamilton2002
500,0.015,0.10040696460381401,0.16666666666666666,None,LUDB_78,LUDB,hamilton2002
500,0.018001,0.5553193133274434,0.16666666666666666,None,LUDB_79,LUDB,hamilton2002
500,0.014004,0.40531802889472623,0.16666666666666666,None,LUDB_80,LUDB,hamilton2002
500,0.01297,0.362679067427926,0.16666666666666666,None,LUDB_81,LUDB,hamilton2002
500,0.014037,0.07350563238520054,0.16666666666666666,None,LUDB_82,LUDB,hamilton2002
500,0.011,0.07421949007578524,0.16666666666666666,None,LUDB_83,LUDB,hamilton2002
500,0.012001,0.4772967955616367,0.16666666666666666,None,LUDB_84,LUDB,hamilton2002
500,0.011028,0.034004178968828784,0.16666666666666666,None,LUDB_85,LUDB,hamilton2002
500,0.011028,0.00390507707612049,0.16666666666666666,None,LUDB_86,LUDB,hamilton2002
500,0.009999,0.2536540365532049,0.16666666666666666,None,LUDB_87,LUDB,hamilton2002
500,0.007998,0.044024427300963904,0.16666666666666666,None,LUDB_88,LUDB,hamilton2002
500,0.009972,0.05451985496974437,0.16666666666666666,None,LUDB_89,LUDB,hamilton2002
500,0.012034,0.01295713211459428,0.16666666666666666,None,LUDB_90,LUDB,hamilton2002
500,0.010962,0.3639182472480948,0.16666666666666666,None,LUDB_91,LUDB,hamilton2002
500,0.010002,0.07327990506247244,0.16666666666666666,None,LUDB_92,LUDB,hamilton2002
500,0.01199,0.07380378608281568,0.16666666666666666,None,LUDB_93,LUDB,hamilton2002
500,0.008999,0.045652169900900354,0.16666666666666666,None,LUDB_94,LUDB,hamilton2002
500,0.012029,0.05930398043465198,0.16666666666666666,None,LUDB_95,LUDB,hamilton2002
500,0.012001,0.1213404328848843,0.16666666666666666,None,LUDB_96,LUDB,hamilton2002
500,0.008998,0.5006894398355204,0.16666666666666666,None,LUDB_97,LUDB,hamilton2002
500,0.011004,0.4933464585220465,0.16666666666666666,None,LUDB_98,LUDB,hamilton2002
500,0.008998,0.03765863262459142,0.16666666666666666,None,LUDB_99,LUDB,hamilton2002
500,0.008001,0.010694444918583871,0.16666666666666666,None,LUDB_100,LUDB,hamilton2002
500,0.00999,0.08063237518983352,0.16666666666666666,None,LUDB_101,LUDB,hamilton2002
500,0.010001,0.45787200598802397,0.16666666666666666,None,LUDB_102,LUDB,hamilton2002
500,0.010034,0.03536872611456559,0.16666666666666666,None,LUDB_103,LUDB,hamilton2002
500,0.010967,0.06496741175455531,0.16666666666666666,None,LUDB_104,LUDB,hamilton2002
500,0.009958,0.131841495737803,0.16666666666666666,None,LUDB_105,LUDB,hamilton2002
500,0.011017,0.013374897505401202,0.16666666666666666,None,LUDB_106,LUDB,hamilton2002
500,0.010957,0.011423143426442432,0.16666666666666666,None,LUDB_107,LUDB,hamilton2002
500,0.012005,0.060345408380403136,0.16666666666666666,None,LUDB_108,LUDB,hamilton2002
500,0.008962,0.017486628937605525,0.16666666666666666,None,LUDB_109,LUDB,hamilton2002
500,0.011993,0.011783730393587407,0.16666666666666666,None,LUDB_110,LUDB,hamilton2002
500,0.011973,0.2034705077098752,0.16666666666666666,None,LUDB_111,LUDB,hamilton2002
500,0.011028,0.10091404085649765,0.16666666666666666,None,LUDB_112,LUDB,hamilton2002
500,0.008,0.5178848521096129,0.16666666666666666,None,LUDB_113,LUDB,hamilton2002
500,0.013001,0.10694999817937786,0.16666666666666666,None,LUDB_114,LUDB,hamilton2002
500,0.008999,0.5447823434508484,0.16666666666666666,None,LUDB_115,LUDB,hamilton2002
500,0.012998,0.03463455680871214,0.16666666666666666,None,LUDB_116,LUDB,hamilton2002
500,0.010002,0.15794804795607745,0.16666666666666666,None,LUDB_117,LUDB,hamilton2002
